ts_utc,match,kickoff_utc,bookmaker,market,outcome,point,price
2026-06-16 15:03,Argentina v Algeria,2026-06-17T01:00:00Z,matchbook,h2h_lay,Draw,,4.8
2026-06-16 15:03,Argentina v Algeria,2026-06-17T01:00:00Z,betvictor,h2h,Algeria,,8.0
2026-06-16 15:03,Argentina v Algeria,2026-06-17T01:00:00Z,betvictor,h2h,Argentina,,1.4
2026-06-16 15:03,Argentina v Algeria,2026-06-17T01:00:00Z,betvictor,h2h,Draw,,4.4
2026-06-16 15:03,Argentina v Algeria,2026-06-17T01:00:00Z,betfair_sb_uk,h2h,Algeria,,7.0
2026-06-16 15:03,Argentina v Algeria,2026-06-17T01:00:00Z,betfair_sb_uk,h2h,Argentina,,1.36
2026-06-16 15:03,Argentina v Algeria,2026-06-17T01:00:00Z,betfair_sb_uk,h2h,Draw,,3.75
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,virginbet,h2h,Austria,,1.33
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,virginbet,h2h,Jordan,,8.5
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,virginbet,h2h,Draw,,4.9
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,livescorebet,h2h,Austria,,1.33
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,livescorebet,h2h,Jordan,,8.5
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,livescorebet,h2h,Draw,,4.9
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,casumo,h2h,Austria,,1.35
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,casumo,h2h,Jordan,,9.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,casumo,h2h,Draw,,5.1
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,casumo,totals,Over,2.5,1.76
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,casumo,totals,Under,2.5,2.02
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,leovegas,h2h,Austria,,1.35
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,leovegas,h2h,Jordan,,9.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,leovegas,h2h,Draw,,5.1
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,leovegas,totals,Over,2.5,1.76
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,leovegas,totals,Under,2.5,2.02
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,grosvenor,h2h,Austria,,1.34
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,grosvenor,h2h,Jordan,,8.5
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,grosvenor,h2h,Draw,,4.9
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,grosvenor,totals,Over,2.5,1.76
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,grosvenor,totals,Under,2.5,2.02
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,sport888,h2h,Austria,,1.33
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,sport888,h2h,Jordan,,8.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,sport888,h2h,Draw,,4.8
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,smarkets,h2h,Austria,,1.39
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,smarkets,h2h,Jordan,,9.6
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,smarkets,h2h,Draw,,5.4
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,smarkets,h2h_lay,Austria,,1.41
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,smarkets,h2h_lay,Jordan,,10.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,smarkets,h2h_lay,Draw,,5.5
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betfair_ex_uk,h2h,Austria,,1.4
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betfair_ex_uk,h2h,Jordan,,9.6
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betfair_ex_uk,h2h,Draw,,5.4
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betfair_ex_uk,h2h_lay,Austria,,1.41
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betfair_ex_uk,h2h_lay,Jordan,,9.8
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betfair_ex_uk,h2h_lay,Draw,,5.5
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,coral,h2h,Austria,,1.36
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,coral,h2h,Jordan,,8.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,coral,h2h,Draw,,5.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,ladbrokes_uk,h2h,Austria,,1.36
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,ladbrokes_uk,h2h,Jordan,,8.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,ladbrokes_uk,h2h,Draw,,5.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,unibet_uk,h2h,Austria,,1.35
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,unibet_uk,h2h,Jordan,,9.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,unibet_uk,h2h,Draw,,5.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betway,h2h,Austria,,1.35
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betway,h2h,Jordan,,7.5
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betway,h2h,Draw,,5.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,skybet,h2h,Austria,,1.33
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,skybet,h2h,Jordan,,8.5
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,skybet,h2h,Draw,,5.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,williamhill,h2h,Austria,,1.33
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,williamhill,h2h,Jordan,,8.5
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,williamhill,h2h,Draw,,4.8
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,williamhill,totals,Over,2.5,1.73
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,williamhill,totals,Under,2.5,2.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,paddypower,h2h,Austria,,1.33
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,paddypower,h2h,Jordan,,8.5
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,paddypower,h2h,Draw,,5.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,boylesports,h2h,Austria,,1.33
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,boylesports,h2h,Jordan,,8.5
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,boylesports,h2h,Draw,,4.75
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betfred_uk,h2h,Austria,,1.36
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betfred_uk,h2h,Jordan,,9.0
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betfred_uk,h2h,Draw,,4.6
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,matchbook,h2h,Austria,,1.4
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,matchbook,h2h,Jordan,,9.6
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,matchbook,h2h,Draw,,5.4
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,matchbook,h2h_lay,Austria,,1.41
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,matchbook,h2h_lay,Jordan,,9.8
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,matchbook,h2h_lay,Draw,,5.5
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betvictor,h2h,Austria,,1.33
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betvictor,h2h,Jordan,,9.5
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betvictor,h2h,Draw,,4.8
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betfair_sb_uk,h2h,Austria,,1.3
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betfair_sb_uk,h2h,Jordan,,7.5
2026-06-16 15:03,Austria v Jordan,2026-06-17T04:00:00Z,betfair_sb_uk,h2h,Draw,,4.2
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,unibet_uk,h2h,DR Congo,,11.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,unibet_uk,h2h,Portugal,,1.29
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,unibet_uk,h2h,Draw,,5.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,casumo,h2h,DR Congo,,11.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,casumo,h2h,Portugal,,1.28
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,casumo,h2h,Draw,,5.6
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,casumo,totals,Over,2.5,1.67
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,casumo,totals,Under,2.5,2.14
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,leovegas,h2h,DR Congo,,11.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,leovegas,h2h,Portugal,,1.28
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,leovegas,h2h,Draw,,5.6
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,leovegas,totals,Over,2.5,1.67
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,leovegas,totals,Under,2.5,2.14
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,virginbet,h2h,DR Congo,,10.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,virginbet,h2h,Portugal,,1.27
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,virginbet,h2h,Draw,,5.4
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,grosvenor,h2h,DR Congo,,10.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,grosvenor,h2h,Portugal,,1.27
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,grosvenor,h2h,Draw,,5.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,grosvenor,totals,Over,2.5,1.67
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,grosvenor,totals,Under,2.5,2.14
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,livescorebet,h2h,DR Congo,,10.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,livescorebet,h2h,Portugal,,1.27
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,livescorebet,h2h,Draw,,5.4
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,paddypower,h2h,DR Congo,,11.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,paddypower,h2h,Portugal,,1.25
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,paddypower,h2h,Draw,,5.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,skybet,h2h,DR Congo,,10.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,skybet,h2h,Portugal,,1.25
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,skybet,h2h,Draw,,5.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_ex_uk,h2h,DR Congo,,13.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_ex_uk,h2h,Portugal,,1.31
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_ex_uk,h2h,Draw,,6.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_ex_uk,h2h_lay,DR Congo,,13.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_ex_uk,h2h_lay,Portugal,,1.32
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_ex_uk,h2h_lay,Draw,,6.2
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,ladbrokes_uk,h2h,DR Congo,,9.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,ladbrokes_uk,h2h,Portugal,,1.28
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,ladbrokes_uk,h2h,Draw,,5.75
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,coral,h2h,DR Congo,,10.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,coral,h2h,Portugal,,1.28
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,coral,h2h,Draw,,5.75
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,smarkets,h2h,DR Congo,,13.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,smarkets,h2h,Portugal,,1.31
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,smarkets,h2h,Draw,,6.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,smarkets,h2h_lay,DR Congo,,13.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,smarkets,h2h_lay,Portugal,,1.32
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,smarkets,h2h_lay,Draw,,6.2
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betway,h2h,DR Congo,,11.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betway,h2h,Portugal,,1.25
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betway,h2h,Draw,,5.75
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,boylesports,h2h,DR Congo,,11.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,boylesports,h2h,Portugal,,1.25
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,boylesports,h2h,Draw,,5.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,sport888,h2h,DR Congo,,9.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,sport888,h2h,Portugal,,1.29
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,sport888,h2h,Draw,,5.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,williamhill,h2h,DR Congo,,10.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,williamhill,h2h,Portugal,,1.3
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,williamhill,h2h,Draw,,5.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,williamhill,totals,Over,2.5,1.67
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,williamhill,totals,Under,2.5,2.1
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betfred_uk,h2h,DR Congo,,11.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betfred_uk,h2h,Portugal,,1.29
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betfred_uk,h2h,Draw,,5.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betvictor,h2h,DR Congo,,12.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betvictor,h2h,Portugal,,1.25
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betvictor,h2h,Draw,,5.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,matchbook,h2h,DR Congo,,13.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,matchbook,h2h,Portugal,,1.31
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,matchbook,h2h,Draw,,6.0
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,matchbook,h2h_lay,DR Congo,,13.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,matchbook,h2h_lay,Portugal,,1.32
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,matchbook,h2h_lay,Draw,,6.2
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_sb_uk,h2h,DR Congo,,9.5
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_sb_uk,h2h,Portugal,,1.25
2026-06-16 15:03,Portugal v DR Congo,2026-06-17T17:00:00Z,betfair_sb_uk,h2h,Draw,,4.5
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,paddypower,h2h,Croatia,,5.0
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,paddypower,h2h,England,,1.7
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,paddypower,h2h,Draw,,3.6
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,skybet,h2h,Croatia,,5.0
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,skybet,h2h,England,,1.7
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,skybet,h2h,Draw,,3.6
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betfair_ex_uk,h2h,Croatia,,5.5
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betfair_ex_uk,h2h,England,,1.78
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betfair_ex_uk,h2h,Draw,,3.85
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betfair_ex_uk,h2h_lay,Croatia,,5.6
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betfair_ex_uk,h2h_lay,England,,1.79
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betfair_ex_uk,h2h_lay,Draw,,3.9
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,grosvenor,h2h,Croatia,,5.0
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,grosvenor,h2h,England,,1.71
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,grosvenor,h2h,Draw,,3.6
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,grosvenor,totals,Over,2.5,2.14
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,grosvenor,totals,Under,2.5,1.67
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,casumo,h2h,Croatia,,5.1
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,casumo,h2h,England,,1.73
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,casumo,h2h,Draw,,3.65
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,casumo,totals,Over,2.5,2.14
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,casumo,totals,Under,2.5,1.67
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,coral,h2h,Croatia,,4.8
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,coral,h2h,England,,1.73
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,coral,h2h,Draw,,3.7
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,ladbrokes_uk,h2h,Croatia,,4.8
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,ladbrokes_uk,h2h,England,,1.7
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,ladbrokes_uk,h2h,Draw,,3.7
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betway,h2h,Croatia,,4.75
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betway,h2h,England,,1.7
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betway,h2h,Draw,,3.8
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,sport888,h2h,Croatia,,4.6
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,sport888,h2h,England,,1.67
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,sport888,h2h,Draw,,3.6
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,williamhill,h2h,Croatia,,4.75
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,williamhill,h2h,England,,1.7
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,williamhill,h2h,Draw,,3.6
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,williamhill,totals,Over,2.5,2.05
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,williamhill,totals,Under,2.5,1.7
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,unibet_uk,h2h,Croatia,,5.0
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,unibet_uk,h2h,England,,1.75
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,unibet_uk,h2h,Draw,,3.8
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,livescorebet,h2h,Croatia,,4.9
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,livescorebet,h2h,England,,1.7
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,livescorebet,h2h,Draw,,3.55
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,leovegas,h2h,Croatia,,5.1
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,leovegas,h2h,England,,1.73
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,leovegas,h2h,Draw,,3.65
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,leovegas,totals,Over,2.5,2.14
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,leovegas,totals,Under,2.5,1.67
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,virginbet,h2h,Croatia,,4.9
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,virginbet,h2h,England,,1.7
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,virginbet,h2h,Draw,,3.55
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,smarkets,h2h,Croatia,,5.6
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,smarkets,h2h,England,,1.78
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,smarkets,h2h,Draw,,3.85
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,smarkets,h2h_lay,Croatia,,5.7
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,smarkets,h2h_lay,England,,1.79
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,smarkets,h2h_lay,Draw,,3.9
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,boylesports,h2h,Croatia,,4.75
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,boylesports,h2h,England,,1.7
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,boylesports,h2h,Draw,,3.5
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betfred_uk,h2h,Croatia,,5.0
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betfred_uk,h2h,England,,1.73
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betfred_uk,h2h,Draw,,3.6
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betvictor,h2h,Croatia,,5.0
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betvictor,h2h,England,,1.7
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betvictor,h2h,Draw,,3.6
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,matchbook,h2h,Croatia,,5.5
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,matchbook,h2h,England,,1.78
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,matchbook,h2h,Draw,,3.85
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,matchbook,h2h_lay,Croatia,,5.6
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,matchbook,h2h_lay,England,,1.79
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,matchbook,h2h_lay,Draw,,3.9
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betfair_sb_uk,h2h,Croatia,,4.5
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betfair_sb_uk,h2h,England,,1.62
2026-06-16 15:03,England v Croatia,2026-06-17T20:00:00Z,betfair_sb_uk,h2h,Draw,,3.1
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,paddypower,h2h,Ghana,,2.2
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,paddypower,h2h,Panama,,3.3
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,paddypower,h2h,Draw,,3.25
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,skybet,h2h,Ghana,,2.2
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,skybet,h2h,Panama,,3.3
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,skybet,h2h,Draw,,3.2
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,grosvenor,h2h,Ghana,,2.14
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,grosvenor,h2h,Panama,,3.45
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,grosvenor,h2h,Draw,,3.25
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,grosvenor,totals,Over,2.5,2.18
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,grosvenor,totals,Under,2.5,1.65
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,betfair_ex_uk,h2h,Ghana,,2.3
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,betfair_ex_uk,h2h,Panama,,3.6
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,betfair_ex_uk,h2h,Draw,,3.45
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,betfair_ex_uk,h2h_lay,Ghana,,2.32
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,betfair_ex_uk,h2h_lay,Panama,,3.65
2026-06-16 15:03,Ghana v Panama,2026-06-17T23:00:00Z,betfair_ex_uk,h2h_lay,Draw,,3.5
